"truckpatent","device_id","marca-equipo","fecha_inicio","fecha_fin","tiempo_encendido_total","horometro_inicio","horometro_fin","geocerca_origen","geocerca_destino"
"RETRO-628","865326062202497","Retroexcavadora John Deere","2024-07-12 15:09:59","2024-07-12 15:52:06","0,6863888888888889","716142,0","718613,0","Muro Norte","Muro Norte"
"RETRO-628","865326062202497","Retroexcavadora John Deere","2024-07-12 16:03:16","2024-07-12 16:05:08","0,029166666666666667","718633,0","718738,0","Muro Norte","Muro Norte"
"EXCA-684","865326062171452","Excavadora Komatsu","2024-07-12 16:03:42","2024-07-12 17:00:27","0,9458333333333333","235714,0","239119,0","Muro Norte","Muro Norte"
"RETRO-628","865326062202497","Retroexcavadora John Deere","2024-07-12 16:12:28","2024-07-12 17:08:53","0,9375","718776,0","722151,0","Muro Norte","Muro Norte"
"RETRO-365","865167066828857","Retroexcavadora John Deere","2024-07-12 16:33:50","2024-07-12 16:40:52","0,11638888888888889","641747,0","642166,0","Estacion de bombeo","Pretil Principal T3"
"SWKS81","865413054094023","Camion Pluma Volvo","2024-07-12 17:21:05","2024-07-12 18:43:23","1,3711111111111112","1245785,0","1250721,0","Sin Registro","Parqueo Casino"
"RETRO-628","865326062202497","Retroexcavadora John Deere","2024-07-12 17:24:05","2024-07-12 17:24:35","0,008333333333333333","722183,0","722213,0","Muro Norte","Muro Norte"
"RETRO-365","865167066828857","Retroexcavadora John Deere","2024-07-12 17:27:08","2024-07-12 18:32:45","1,0944444444444446","642192,0","646132,0","Estacion de bombeo","Estacion de bombeo"
"RETRO-365","865167066828857","Retroexcavadora John Deere","2024-07-12 18:38:32","2024-07-12 18:46:29","0,13333333333333333","646159,0","646639,0","Pretil Principal T3","Pretil Principal T3"
"SWKS81","865413054094023","Camion Pluma Volvo","2024-07-13 08:02:32","2024-07-13 08:05:18","0,04611111111111111","1250779,0","1250945,0","Parqueo Casino","Parqueo Casino"
"SWKS81","865413054094023","Camion Pluma Volvo","2024-07-13 08:39:09","2024-07-13 08:45:10","0,10027777777777777","1251002,0","1251363,0","Parqueo Casino","Parqueo Casino"
"SWKS81","865413054094023","Camion Pluma Volvo","2024-07-13 08:52:32","2024-07-13 09:17:34","0,4166666666666667","1251374,0","1252874,0","Parqueo Casino","Sin Registro"
"RETRO-365","865167066828857","Retroexcavadora John Deere","2024-07-13 09:22:14","2024-07-13 09:44:45","0,3852777777777778","646650,0","648037,0","Pretil Principal T3","Pretil Principal T3"
"SWKS81","865413054094023","Camion Pluma Volvo","2024-07-13 10:02:20","2024-07-13 11:47:53","1,743611111111111","1252944,0","1259221,0","Sin Registro","Taller Maquinarias"
"RETRO-365","865167066828857","Retroexcavadora John Deere","2024-07-13 11:42:25","2024-07-13 12:49:46","1,1194444444444445","648095,0","652125,0","Estacion de bombeo","Estacion de bombeo"
"SWKS81","865413054094023","Camion Pluma Volvo","2024-07-13 11:59:56","2024-07-13 12:31:28","0,525","1259245,0","1261135,0","Taller Maquinarias","Parqueo Casino"
"SWKS81","865413054094023","Camion Pluma Volvo","2024-07-13 14:18:22","2024-07-13 14:36:20","0,30027777777777775","1261194,0","1262275,0","Parqueo Casino","Estacion de bombeo"
"SWKS81","865413054094023","Camion Pluma Volvo","2024-07-13 15:10:06","2024-07-13 15:58:22","0,8044444444444444","1262332,0","1265228,0","Estacion de bombeo","Estacion de bombeo"
"RETRO-365","865167066828857","Retroexcavadora John Deere","2024-07-13 15:24:22","2024-07-13 15:50:15","0,4011111111111111","652193,0","653637,0","Estacion de bombeo","Estacion de bombeo"
"RETRO-365","865167066828857","Retroexcavadora John Deere","2024-07-13 16:24:57","2024-07-13 17:35:04","1,1502777777777777","653688,0","657829,0","Estacion de bombeo","Sin Registro"
"SWKS81","865413054094023","Camion Pluma Volvo","2024-07-13 17:39:18","2024-07-13 18:33:47","0,9083333333333333","1265255,0","1268525,0","Estacion de bombeo","Parqueo Casino"
"RETRO-365","865167066828857","Retroexcavadora John Deere","2024-07-13 17:46:32","2024-07-13 18:25:55","0,5727777777777778","657838,0","659900,0","Sin Registro","Sin Registro"
"RETRO-365","865167066828857","Retroexcavadora John Deere","2024-07-13 18:32:25","2024-07-13 18:43:19","0,17194444444444446","659915,0","660534,0","Sin Registro","Estacion de bombeo"
"RETRO-365","865167066828857","Retroexcavadora John Deere","2024-07-13 18:49:01","2024-07-13 19:19:31","0,5083333333333333","660561,0","662391,0","Estacion de bombeo","Estacion de bombeo"
"SWKS81","865413054094023","Camion Pluma Volvo","2024-07-14 07:57:54","2024-07-14 07:59:55","0,03333333333333333","1268553,0","1268673,0","Parqueo Casino","Parqueo Casino"
"SWKS81","865413054094023","Camion Pluma Volvo","2024-07-14 08:00:09","2024-07-14 08:05:09","0,08333333333333333","1268688,0","1268988,0","Parqueo Casino","Parqueo Casino"
"SWKS81","865413054094023","Camion Pluma Volvo","2024-07-14 08:21:25","2024-07-14 09:07:30","0,7661111111111111","1269002,0","1271760,0","Parqueo Casino","Sin Registro"
"RETRO-365","865167066828857","Retroexcavadora John Deere","2024-07-14 08:28:58","2024-07-14 08:48:15","0,3213888888888889","662450,0","663607,0","Estacion de bombeo","Estacion de bombeo"
"RETRO-365","865167066828857","Retroexcavadora John Deere","2024-07-14 09:12:26","2024-07-14 09:17:13","0,07944444444444444","663670,0","663956,0","Estacion de bombeo","Estacion de bombeo"
"RETRO-365","865167066828857","Retroexcavadora John Deere","2024-07-14 09:32:41","2024-07-14 10:46:57","1,2369444444444444","663983,0","668436,0","Estacion de bombeo","Estacion de bombeo"
"SWKS81","865413054094023","Camion Pluma Volvo","2024-07-14 09:40:21","2024-07-14 09:43:35","0,05444444444444444","1271827,0","1272023,0","Sin Registro","Sin Registro"
"RETRO-628","865326062202497","Retroexcavadora John Deere","2024-07-14 10:05:01","2024-07-14 10:29:43","0,4125","722293,0","723778,0","Muro Norte","Relleno Pretil 2 NS"
"SWKS81","865413054094023","Camion Pluma Volvo","2024-07-14 10:06:20","2024-07-14 10:19:28","0,2263888888888889","1272028,0","1272843,0","Sin Registro","Muro Norte"
"RETRO-628","865326062202497","Retroexcavadora John Deere","2024-07-14 10:44:28","2024-07-14 10:53:57","0,15416666666666667","724108,0","724663,0","Velocidad Bypass 1","Sin Registro"
"SWKS81","865413054094023","Camion Pluma Volvo","2024-07-14 11:08:59","2024-07-14 11:45:45","0,6125","1272912,0","1275117,0","Muro Norte","Relleno Pretil 2 NS"
"RETRO-628","865326062202497","Retroexcavadora John Deere","2024-07-14 11:24:38","2024-07-14 11:36:55","0,20416666666666666","724725,0","725460,0","Sin Registro","Estacion de bombeo"
"SWKS81","865413054094023","Camion Pluma Volvo","2024-07-14 11:51:02","2024-07-14 12:31:13","0,6705555555555556","1275145,0","1277559,0","Relleno Pretil 2 NS","Pretil Principal T3"
"RETRO-628","865326062202497","Retroexcavadora John Deere","2024-07-14 11:54:57","2024-07-14 12:02:12","0,1111111111111111","725513,0","725913,0","Estacion de bombeo","Sin Registro"
"RETRO-365","865167066828857","Retroexcavadora John Deere","2024-07-14 11:55:53","2024-07-14 12:17:55","0,3675","668501,0","669824,0","Pretil Principal T3","Pretil Principal T3"
"RETRO-628","865326062202497","Retroexcavadora John Deere","2024-07-14 12:29:22","2024-07-14 12:55:07","0,42277777777777775","725976,0","727498,0","Sin Registro","Muro Norte"
"SWKS81","865413054094023","Camion Pluma Volvo","2024-07-14 12:41:47","2024-07-14 13:00:54","0,31666666666666665","1277583,0","1278723,0","Pretil Principal T3","Parqueo Casino"
"SWKS81","865413054094023","Camion Pluma Volvo","2024-07-14 14:28:14","2024-07-14 14:53:38","0,42083333333333334","1278783,0","1280298,0","Parqueo Casino","Pretil Principal T3"
"SWKS81","865413054094023","Camion Pluma Volvo","2024-07-14 15:40:34","2024-07-14 15:45:52","0,09694444444444444","1280325,0","1280674,0","Pretil Principal T3","Sin Registro"
"RETRO-365","865167066828857","Retroexcavadora John Deere","2024-07-14 15:44:54","2024-07-14 18:51:06","3,0122222222222224","669849,0","680693,0","Estacion de bombeo","Estacion de bombeo"
"SWKS81","865413054094023","Camion Pluma Volvo","2024-07-14 15:51:18","2024-07-14 16:25:58","0,4727777777777778","1280702,0","1282404,0","Sin Registro","Pretil Principal T1"
"SWKS81","865413054094023","Camion Pluma Volvo","2024-07-14 16:35:22","2024-07-14 16:50:53","0,25833333333333336","1282435,0","1283365,0","Pretil Principal T1","Sin Registro"
"SWKS81","865413054094023","Camion Pluma Volvo","2024-07-14 17:05:25","2024-07-14 17:09:21","0,06666666666666667","1283386,0","1283626,0","Sin Registro","Pretil Principal T3"
"SWKS81","865413054094023","Camion Pluma Volvo","2024-07-14 17:50:09","2024-07-14 18:42:07","0,8666666666666667","1283641,0","1286761,0","Pretil Principal T3","Parqueo Casino"
"SWKS81","865413054094023","Camion Pluma Volvo","2024-07-15 08:00:02","2024-07-15 08:06:03","0,1","1286833,0","1287193,0","Parqueo Casino","Parqueo Casino"
"SWKS81","865413054094023","Camion Pluma Volvo","2024-07-15 08:31:26","2024-07-15 09:11:38","0,6261111111111111","1287242,0","1289496,0","Parqueo Casino","Relleno Pretil 2 NS"
"RETRO-365","865167066828857","Retroexcavadora John Deere","2024-07-15 08:52:20","2024-07-15 09:05:05","0,2125","680731,0","681496,0","Pretil Principal T3","Pretil Principal T3"
"RETRO-365","865167066828857","Retroexcavadora John Deere","2024-07-15 09:20:11","2024-07-15 09:23:42","0,058333333333333334","681510,0","681720,0","Pretil Principal T3","Estacion de bombeo"
"RETRO-628","865326062202497","Retroexcavadora John Deere","2024-07-15 09:22:44","2024-07-15 10:59:45","1,6155555555555556","727553,0","733369,0","Muro Norte","Muro Norte"
"SWKS81","865413054094023","Camion Pluma Volvo","2024-07-15 09:28:11","2024-07-15 12:50:50","3,375277777777778","1289516,0","1301667,0","Relleno Pretil 2 NS","Parqueo Casino"
"RETRO-365","865167066828857","Retroexcavadora John Deere","2024-07-15 09:36:58","2024-07-15 09:40:24","0,03166666666666667","681731,0","681845,0","Estacion de bombeo","Pretil Principal T3"
"RETRO-365","865167066828857","Retroexcavadora John Deere","2024-07-15 09:51:07","2024-07-15 09:54:23","0,05416666666666667","681876,0","682071,0","Pretil Principal T3","Sin Registro"
"RETRO-365","865167066828857","Retroexcavadora John Deere","2024-07-15 09:59:30","2024-07-15 10:28:51","0,43722222222222223","682085,0","683659,0","Sin Registro","Sin Registro"
"RETRO-628","865326062202497","Retroexcavadora John Deere","2024-07-15 11:19:33","2024-07-15 11:40:31","0,35","733429,0","734689,0","Muro Norte","Muro Norte"
"RETRO-365","865167066828857","Retroexcavadora John Deere","2024-07-15 11:55:14","2024-07-15 12:13:01","0,2961111111111111","683720,0","684786,0","Sin Registro","Estacion de bombeo"
"RETRO-628","865326062202497","Retroexcavadora John Deere","2024-07-15 12:08:29","2024-07-15 13:25:13","1,1752777777777779","734745,0","738976,0","Muro Norte","Muro Norte"
"RETRO-628","865326062202497","Retroexcavadora John Deere","2024-07-15 13:33:21","2024-07-15 13:58:24","0,4166666666666667","738989,0","740489,0","Muro Norte","Muro Norte"
"SWKS81","865413054094023","Camion Pluma Volvo","2024-07-15 14:25:44","2024-07-15 14:42:48","0,2763888888888889","1301734,0","1302729,0","Parqueo Casino","Sin Registro"
"SWKS81","865413054094023","Camion Pluma Volvo","2024-07-15 14:50:52","2024-07-15 15:08:36","0,2263888888888889","1302748,0","1303563,0","Sin Registro","Sin Registro"
"SWKS81","865413054094023","Camion Pluma Volvo","2024-07-15 15:33:33","2024-07-15 15:42:53","0,15833333333333333","1303585,0","1304155,0","Sin Registro","Sin Registro"
"SWKS81","865413054094023","Camion Pluma Volvo","2024-07-15 15:50:16","2024-07-15 15:56:16","0,1","1304178,0","1304538,0","Sin Registro","Sin Registro"
"RETRO-365","865167066828857","Retroexcavadora John Deere","2024-07-15 15:51:36","2024-07-15 16:30:11","0,6197222222222222","684846,0","687077,0","Estacion de bombeo","Estacion de bombeo"
"RETRO-628","865326062202497","Retroexcavadora John Deere","2024-07-15 16:11:01","2024-07-15 17:10:31","0,9744444444444444","740524,0","744032,0","Muro Norte","Muro Norte"
"RETRO-365","865167066828857","Retroexcavadora John Deere","2024-07-15 16:39:47","2024-07-15 16:58:15","0,18055555555555555","687092,0","687742,0","Estacion de bombeo","Estacion de bombeo"
"RETRO-365","865167066828857","Retroexcavadora John Deere","2024-07-15 17:14:23","2024-07-15 17:14:52","0,008333333333333333","687758,0","687788,0","Estacion de bombeo","Estacion de bombeo"
"RETRO-628","865326062202497","Retroexcavadora John Deere","2024-07-15 17:19:15","2024-07-15 17:58:16","0,65","744053,0","746393,0","Muro Norte","Muro Norte"
"SWKS81","865413054094023","Camion Pluma Volvo","2024-07-15 17:40:27","2024-07-15 18:46:23","1,0958333333333334","1304641,0","1308586,0","Sin Registro","Parqueo Casino"
"RETRO-365","865167066828857","Retroexcavadora John Deere","2024-07-15 17:55:24","2024-07-15 18:45:53","0,8080555555555555","687845,0","690754,0","Estacion de bombeo","Pretil Principal T3"
"SWKS81","865413054094023","Camion Pluma Volvo","2024-07-16 07:55:54","2024-07-16 07:59:54","0,06666666666666667","1308621,0","1308861,0","Parqueo Casino","Parqueo Casino"
"SWKS81","865413054094023","Camion Pluma Volvo","2024-07-16 08:00:09","2024-07-16 08:00:54","0,0125","1308876,0","1308921,0","Parqueo Casino","Parqueo Casino"
"SWKS81","865413054094023","Camion Pluma Volvo","2024-07-16 08:25:59","2024-07-16 12:30:14","4,071111111111111","1308979,0","1323635,0","Parqueo Casino","Sin Registro"
"RETRO-365","865167066828857","Retroexcavadora John Deere","2024-07-16 09:06:08","2024-07-16 09:25:09","0,31777777777777777","690805,0","691949,0","Estacion de bombeo","Estacion de bombeo"
"RETRO-365","865167066828857","Retroexcavadora John Deere","2024-07-16 10:23:28","2024-07-16 10:24:59","0,025","692007,0","692097,0","Estacion de bombeo","Estacion de bombeo"
"RETRO-365","865167066828857","Retroexcavadora John Deere","2024-07-16 10:35:36","2024-07-16 10:37:21","0,029166666666666667","692120,0","692225,0","Estacion de bombeo","Estacion de bombeo"
"RETRO-628","865326062202497","Retroexcavadora John Deere","2024-07-16 10:39:18","2024-07-16 10:53:46","0,24222222222222223","746457,0","747329,0","Muro Norte","Muro Norte"
"RETRO-365","865167066828857","Retroexcavadora John Deere","2024-07-16 10:52:12","2024-07-16 10:53:42","0,025","692263,0","692353,0","Estacion de bombeo","Estacion de bombeo"
"RETRO-628","865326062202497","Retroexcavadora John Deere","2024-07-16 10:59:44","2024-07-16 12:50:51","1,7075","747341,0","753488,0","Muro Norte","Muro Norte"
"RETRO-628","865326062202497","Retroexcavadora John Deere","2024-07-16 13:00:51","2024-07-16 14:00:56","0,9952777777777778","753502,0","757085,0","Muro Norte","Muro Norte"
"SWKS81","865413054094023","Camion Pluma Volvo","2024-07-16 13:03:57","2024-07-16 13:17:51","0,22916666666666666","1323685,0","1324510,0","Sin Registro","Parqueo Casino"
"RETRO-365","865167066828857","Retroexcavadora John Deere","2024-07-16 14:45:53","2024-07-16 17:35:35","2,732222222222222","692405,0","702241,0","Estacion de bombeo","Estacion de bombeo"
"SWKS81","865413054094023","Camion Pluma Volvo","2024-07-16 14:57:45","2024-07-16 18:33:50","3,600277777777778","1324576,0","1337537,0","Parqueo Casino","Parqueo Casino"
"RETRO-628","865326062202497","Retroexcavadora John Deere","2024-07-16 16:15:30","2024-07-16 17:13:51","0,9711111111111111","757132,0","760628,0","Muro Norte","Muro Norte"
"RETRO-628","865326062202497","Retroexcavadora John Deere","2024-07-16 17:25:20","2024-07-16 18:17:20","0,8666666666666667","760680,0","763800,0","Muro Norte","Muro Norte"
"RETRO-365","865167066828857","Retroexcavadora John Deere","2024-07-16 17:41:55","2024-07-16 17:50:39","0,01638888888888889","702241,0","702300,0","Estacion de bombeo","Estacion de bombeo"
"RETRO-365","865167066828857","Retroexcavadora John Deere","2024-07-16 17:55:55","2024-07-16 17:58:30","0,0175","702315,0","702378,0","Estacion de bombeo","Estacion de bombeo"
"RETRO-365","865167066828857","Retroexcavadora John Deere","2024-07-16 18:06:49","2024-07-16 18:35:58","0,31555555555555553","702398,0","703534,0","Estacion de bombeo","Pretil Principal T3"
"RETRO-365","865167066828857","Retroexcavadora John Deere","2024-07-16 18:46:01","2024-07-16 18:48:27","0,015277777777777777","703544,0","703599,0","Pretil Principal T3","Pretil Principal T3"
